c235	-0.027370	-0.020225	-0.052048	-0.048879	0.009099	0.044788	-0.020965	-0.004109	0.013400	-0.026530
c236	-0.023592	-0.013821	-0.062792	-0.045616	-0.010480	0.075912	-0.007562	0.000045	0.020383	-0.021836
c237	-0.027185	-0.020982	-0.050333	-0.043594	0.017750	0.046998	-0.021297	-0.021828	0.020633	-0.027119
c238	-0.022091	0.027469	-0.050658	-0.018807	-0.098425	0.015909	0.027895	-0.042578	0.032043	0.028545
c239	-0.018199	0.004852	-0.063403	-0.026853	-0.082373	0.079207	0.028744	-0.031579	0.054494	-0.003269
c240	-0.019967	-0.007398	-0.065969	-0.032963	-0.030995	0.100635	0.012081	-0.026370	0.042665	-0.005199
c241	-0.022315	0.028374	-0.050831	-0.016804	-0.100483	0.011777	0.031053	-0.035413	0.027194	0.026509
c242	-0.018489	0.002809	-0.064738	-0.028645	-0.073520	0.087746	0.037031	-0.034887	0.053433	0.001338
c243	-0.020034	0.024781	-0.047809	-0.012127	-0.086836	0.022762	0.035699	-0.062195	0.051422	0.024222
c244	-0.023755	0.036930	-0.037335	-0.014678	-0.075699	-0.012096	0.015803	-0.055776	0.033099	0.039749
c245	-0.029781	-0.025129	-0.022610	-0.009656	0.036208	-0.027415	-0.002194	0.023386	0.060200	0.015973
c246	-0.030107	-0.025383	-0.023860	-0.011028	0.037223	-0.028358	-0.002071	0.028157	0.057850	0.012430
c247	-0.030342	-0.025567	-0.025828	-0.010192	0.037401	-0.023451	-0.005120	0.026585	0.059217	0.008002
c248	-0.027848	-0.022966	-0.031947	-0.004156	0.044173	-0.011001	0.008755	0.031778	0.071357	0.019738
c249	-0.016414	-0.001347	-0.045730	0.021443	-0.000295	0.018364	0.078597	0.065724	0.143872	0.029859
c250	-0.018461	0.022565	-0.033513	0.022059	-0.032696	-0.030009	0.068816	0.039219	0.108296	0.017325
c251	-0.019415	0.021652	-0.040895	0.018218	-0.043742	-0.020977	0.078508	0.043887	0.098673	0.029522
c252	-0.017552	-0.009975	-0.042532	0.024011	0.040720	0.026679	0.061506	0.041914	0.134608	0.049613
c253	-0.017427	0.011606	-0.042506	0.011800	-0.038256	-0.008834	0.074638	0.070829	0.116818	0.036069
c254	-0.020176	-0.009142	-0.047335	0.001089	0.012485	0.012898	0.051664	0.092366	0.096694	0.017928
c255	-0.030843	-0.025921	-0.022761	-0.010392	0.032604	-0.029498	-0.008615	0.031323	0.054133	0.010004
c256	-0.030296	-0.025349	-0.021060	-0.009470	0.029842	-0.030142	-0.008684	0.033137	0.055839	0.014247
c257	-0.016677	-0.005905	-0.033744	-0.009039	-0.001205	-0.011834	0.040050	0.107745	0.118433	0.028658
c258	-0.031045	-0.026107	-0.016123	-0.008228	0.025706	-0.036641	-0.012411	0.029680	0.053163	0.012803
c259	-0.029642	-0.024832	-0.013555	-0.008480	0.024820	-0.036747	-0.005573	0.026577	0.059217	0.011517
c260	-0.017562	-0.008833	-0.031108	-0.005466	0.011726	-0.013638	0.039701	0.100386	0.112737	0.036250
c261	-0.019916	-0.014587	-0.026045	-0.001812	0.028699	-0.018040	0.017848	0.071458	0.102204	0.033101
c262	-0.022903	-0.018177	-0.013192	-0.000904	0.023184	-0.030050	0.012445	0.044824	0.086790	0.044935
c263	-0.025517	0.041084	-0.014166	-0.000389	-0.008332	-0.043085	0.013974	0.023998	0.052460	0.027460
c264	-0.027554	0.046048	-0.014187	-0.001576	-0.005716	-0.045499	0.008736	0.004543	0.044053	0.023859
c265	-0.027699	0.046858	-0.012917	-0.000483	-0.002393	-0.044831	0.004350	-0.003824	0.042785	0.017510
c266	-0.020969	0.031037	-0.002524	-0.005205	0.013911	-0.031339	0.002343	0.040758	0.076907	0.030743
c267	-0.021482	-0.014395	0.008104	-0.000058	-0.001457	-0.032194	0.021591	0.053119	0.100552	0.037808
c268	-0.026157	0.042956	-0.009173	-0.001062	0.004242	-0.038530	0.005365	0.014697	0.057369	0.019037
c269	-0.030446	-0.024761	0.000965	-0.003857	0.009919	-0.038252	0.001140	0.014605	0.061471	0.019767
c270	-0.025168	-0.018451	0.004246	-0.002318	-0.000683	-0.036984	0.007575	0.060230	0.069125	0.018389
c271	-0.028043	-0.022390	0.002322	-0.002077	0.006397	-0.039744	0.000136	0.031322	0.068014	0.023870
c272	-0.020383	0.006783	0.010608	-0.005937	0.003333	-0.022152	0.022047	0.108155	0.086315	0.041935
c273	-0.031344	-0.025623	-0.003347	-0.006585	0.010495	-0.042319	-0.008179	0.031042	0.051486	0.010066
c274	-0.029700	-0.023944	-0.001112	-0.005039	0.006347	-0.040976	-0.005942	0.035424	0.058688	0.016109
c275	-0.031524	-0.025497	0.001200	-0.005911	0.004898	-0.041687	-0.007174	0.026721	0.055038	0.011578
c276	-0.023286	-0.012527	0.014783	-0.004189	-0.013292	-0.029262	0.010814	0.082668	0.084233	0.016026
c277	-0.020537	0.009823	0.010721	-0.010033	0.001159	-0.015992	0.011628	0.111331	0.080974	0.036265
c278	-0.030286	-0.024089	0.004196	-0.004342	0.001249	-0.042093	-0.004657	0.032478	0.059285	0.014437
c279	-0.031549	-0.025592	0.002743	-0.005092	0.002538	-0.045575	-0.010124	0.026630	0.054958	0.009804
c280	-0.028370	-0.021347	0.011097	0.000074	-0.007041	-0.038340	-0.000654	0.042765	0.065754	0.016201
c281	-0.031109	-0.024511	0.006516	-0.002165	-0.001138	-0.043771	-0.005246	0.036185	0.055937	0.012274
c282	-0.023805	-0.008014	0.021951	-0.001301	-0.015325	-0.016738	0.010007	0.092266	0.079446	0.018045
c283	-0.026923	-0.018425	0.019844	0.003794	-0.013855	-0.026386	0.011494	0.036481	0.079890	0.028748
c284	-0.028211	-0.020215	0.014426	0.001504	-0.008166	-0.035104	0.009544	0.045284	0.066033	0.025081
c285	-0.032392	-0.025928	0.005877	-0.004106	-0.001361	-0.045502	-0.008598	0.028010	0.052516	0.011102
c286	-0.031738	-0.025181	0.003886	-0.007397	-0.003147	-0.044393	-0.013201	0.039121	0.051638	0.003097
c287	-0.032271	-0.025286	0.007740	-0.005050	-0.006790	-0.045739	-0.012159	0.039920	0.048527	0.003574
c288	-0.032641	-0.026334	0.003116	-0.007631	-0.000192	-0.046432	-0.012709	0.029160	0.049790	0.004814
c289	-0.032233	-0.025667	0.005245	-0.005604	-0.002382	-0.046546	-0.012141	0.036588	0.050731	0.003878
c290	-0.031004	-0.024052	0.011153	-0.005059	-0.010265	-0.042434	-0.009375	0.031964	0.056616	0.004513
c291	-0.032683	-0.025750	0.008799	-0.004840	-0.007759	-0.044628	-0.012799	0.030531	0.052879	0.005840
c292	-0.032094	-0.025269	0.009414	-0.001781	-0.005897	-0.043954	-0.009507	0.029480	0.053938	0.011688
c293	-0.032641	-0.025853	0.008536	-0.002861	-0.005342	-0.045327	-0.010719	0.030566	0.049926	0.009931
c294	-0.024666	0.033198	0.000549	-0.014184	0.004933	-0.022890	0.000208	0.071440	0.048230	0.046630
c295	-0.032287	-0.025923	0.005696	-0.004100	-0.000857	-0.046487	-0.009865	0.027510	0.052216	0.011599
c296	-0.025768	-0.013378	0.008746	-0.011945	-0.015570	-0.035029	0.004958	0.101112	0.049144	0.004269
c297	-0.027389	-0.017322	0.011164	-0.007662	-0.013781	-0.035355	0.002651	0.081370	0.054697	0.005535
c298	-0.025991	-0.016374	0.008088	-0.006739	-0.012531	-0.040500	0.002256	0.090908	0.056917	0.009384
c299	-0.025078	-0.014303	0.010673	-0.008812	-0.014605	-0.032284	0.005543	0.089276	0.062460	0.013416
c300	-0.024288	-0.014264	0.013204	-0.003002	-0.014028	-0.035010	0.005486	0.086141	0.069188	0.015574
c301	-0.026225	-0.016766	0.004486	-0.010958	-0.012215	-0.035893	0.000745	0.087933	0.057311	0.014508
c302	-0.030873	-0.024176	0.001544	-0.007552	-0.000198	-0.043775	-0.006420	0.049847	0.046295	0.008560
c303	-0.031779	-0.025593	0.000163	-0.007994	0.002856	-0.045867	-0.011140	0.037615	0.049230	0.005833
c304	-0.030749	-0.024264	0.002554	-0.007610	-0.000643	-0.043994	-0.007601	0.043958	0.048852	0.006367
c305	-0.032193	-0.026077	0.000614	-0.007428	0.004897	-0.043676	-0.008064	0.027120	0.053096	0.009971
c306	-0.023713	-0.013214	0.017203	-0.000317	-0.013392	-0.031475	0.008293	0.079659	0.077794	0.012900
c307	-0.028959	-0.022853	0.003102	-0.005334	-0.000893	-0.044420	-0.006816	0.045573	0.058282	0.011493
c308	-0.029721	-0.023645	0.004935	-0.003292	0.001276	-0.041216	-0.002030	0.029195	0.061433	0.017063
c309	-0.020822	0.011156	0.008346	-0.009237	0.004961	-0.021489	0.018576	0.106458	0.083088	0.045370
c310	-0.025822	0.041247	-0.008888	-0.004201	0.000078	-0.038152	0.003215	0.026825	0.049834	0.032545
c311	-0.026756	0.043697	-0.010907	-0.003539	-0.001142	-0.040941	0.006723	0.018400	0.047991	0.030544
c312	-0.025281	0.040872	-0.006106	-0.002915	0.010393	-0.033911	0.004715	0.018181	0.061164	0.025982
c313	-0.030530	-0.024938	-0.002687	-0.003690	0.010956	-0.039813	-0.005457	0.026743	0.054338	0.017584
c314	-0.023855	-0.018491	-0.007646	-0.009555	0.011395	-0.036291	0.005858	0.054453	0.084205	0.014694
c315	-0.026329	-0.020882	-0.002288	-0.002250	0.011334	-0.036414	0.007633	0.036109	0.072586	0.032993
c316	-0.026152	-0.021071	-0.004279	-0.006609	0.009959	-0.041135	-0.003465	0.043449	0.068568	0.017363
c317	-0.019336	-0.012223	-0.004986	-0.005774	-0.001333	-0.044516	0.009776	0.098991	0.093704	0.040383
c318	-0.030722	-0.025308	-0.008091	-0.001523	0.018511	-0.036025	-0.005605	0.025330	0.055520	0.028918
c319	-0.028654	-0.023086	-0.015173	-0.008603	0.020100	-0.031546	0.001488	0.043884	0.056060	0.017698
c320	-0.031366	-0.026172	-0.014215	-0.006293	0.022141	-0.036756	-0.013114	0.032503	0.049635	0.014687
c321	-0.030438	-0.025285	-0.016752	-0.011045	0.023221	-0.036161	-0.009927	0.040124	0.050240	0.004292
c322	-0.021355	-0.010118	-0.029905	-0.021366	0.002234	-0.024676	0.035740	0.118869	0.064436	0.020640
c323	-0.028542	-0.023832	-0.022674	-0.010352	0.030736	-0.027076	-0.005949	0.034906	0.061599	0.013734
c324	-0.025027	-0.018811	-0.031370	-0.017277	0.023701	-0.014597	0.013946	0.070742	0.068658	0.006683
c325	-0.028215	-0.023110	-0.029831	-0.012616	0.032958	-0.017581	-0.002073	0.046358	0.063527	0.011647
c326	-0.029391	-0.024388	-0.023648	-0.005842	0.033774	-0.026991	-0.002917	0.039508	0.054846	0.019871
c327	-0.024338	-0.018495	-0.037323	-0.012251	0.032297	-0.003732	0.013475	0.068944	0.075724	0.012079
c328	-0.030308	-0.024976	-0.031071	-0.013707	0.035671	-0.018904	-0.003740	0.043615	0.054015	0.003346
c329	-0.024034	-0.016783	-0.041004	-0.016439	0.025812	-0.001735	0.020454	0.079287	0.071900	0.005402
c330	-0.024051	0.035495	-0.031125	0.001410	-0.044432	-0.045410	0.043963	0.039899	0.044101	0.041890
c331	-0.030057	-0.024759	-0.031321	-0.013794	0.035236	-0.019557	-0.004839	0.046075	0.053508	0.001737
c332	-0.029932	-0.025304	-0.021444	-0.010604	0.031848	-0.028910	-0.009596	0.025599	0.056364	0.009811
c333	-0.025736	-0.020696	-0.032463	-0.009549	0.038367	-0.015000	0.008155	0.054048	0.071035	0.006093
c334	-0.019271	0.023573	-0.039476	0.023275	-0.044106	-0.026095	0.072391	0.034231	0.098725	0.012234
c335	-0.017879	0.012898	-0.047780	0.028073	-0.037487	-0.000875	0.084236	0.052915	0.118411	0.007724
c336	-0.019835	-0.005701	-0.052749	0.005934	-0.005781	0.019859	0.053306	0.092517	0.101216	0.010245
c337	-0.028338	-0.022960	-0.036596	-0.010858	0.042561	-0.007361	0.011205	0.042791	0.065811	0.008452
c338	-0.029720	-0.024967	-0.032222	-0.007042	0.044205	-0.012819	-0.003560	0.023827	0.062569	0.019847
c339	-0.025732	-0.020633	-0.041242	-0.002025	0.052822	0.007794	0.023364	0.032720	0.080826	0.022898
c340	-0.019461	0.018352	-0.049609	0.022351	-0.049764	-0.004127	0.092210	0.041541	0.101075	0.016773
c341	-0.026578	0.043893	-0.024841	0.004744	-0.029086	-0.050345	0.027928	0.000292	0.046833	0.021372
c342	-0.029580	0.049744	-0.003955	-0.002100	0.014754	-0.024698	-0.009853	-0.019722	0.006023	-0.005833
c343	-0.030237	0.050541	-0.005143	-0.002601	0.011472	-0.025380	-0.007181	-0.014698	0.000871	-0.003246
c344	-0.028023	0.045991	0.002456	-0.004846	0.024851	-0.011541	-0.009474	-0.013464	0.008586	-0.002993
c345	-0.022424	0.026457	0.024339	0.000294	0.028348	0.038048	-0.006833	0.003198	0.016832	-0.018944
c346	-0.025555	0.038309	0.014394	-0.001934	0.035044	0.015653	-0.012586	-0.004405	0.014867	-0.019676
c347	-0.028817	0.047430	0.001269	-0.002078	0.022549	-0.013179	-0.011336	-0.015686	0.008942	-0.011203
c348	-0.030938	-0.022278	0.018775	0.000678	-0.014158	-0.013441	0.002781	-0.007744	-0.004757	-0.011703
c349	-0.027972	-0.011011	0.031842	0.002784	-0.019996	0.009226	0.008751	0.035096	-0.014513	-0.018119
c350	-0.032074	-0.023072	0.015588	-0.002849	-0.013409	-0.020354	0.001967	0.012241	-0.016859	-0.019498
c351	-0.033422	-0.025610	0.013542	0.002652	-0.007762	-0.026947	-0.003513	-0.003591	-0.001606	-0.001992
c352	-0.033810	-0.025458	0.017080	0.002158	-0.013769	-0.025444	-0.005524	-0.003187	0.001117	-0.003682
c353	-0.029490	-0.017046	0.031975	0.007197	-0.023400	0.006234	0.009122	0.003137	-0.002060	-0.009455
c354	-0.026847	-0.007335	0.038978	0.006048	-0.020173	0.021653	0.008075	0.025237	0.004772	-0.015846
c355	-0.033667	-0.025852	0.012402	-0.000319	-0.009815	-0.024586	-0.007900	-0.005881	-0.005119	-0.010744
c356	-0.032911	-0.024763	0.014840	0.000966	-0.013073	-0.026499	-0.007817	0.004885	-0.007846	-0.010619
c357	-0.028557	0.043782	0.005888	-0.009243	0.016477	-0.003869	-0.016196	0.019737	-0.013317	0.001246
c358	-0.026610	0.023098	0.030022	-0.004298	0.011804	0.031509	-0.008842	0.045621	-0.007330	-0.010926
c359	-0.029946	-0.015359	0.035764	0.003619	-0.029058	0.004554	0.002929	0.022330	0.005375	-0.014735
c360	-0.029649	-0.011548	0.033766	-0.000488	-0.025776	0.008386	0.002974	0.038600	-0.018369	-0.027099
c361	-0.027680	-0.004740	0.035441	0.000613	-0.018273	0.015380	0.003932	0.042950	-0.014054	-0.023635
c362	-0.025467	0.005764	0.032576	-0.002536	-0.007476	0.024242	0.002294	0.045793	-0.012275	-0.011892
c363	-0.032642	-0.024916	0.012747	-0.000289	-0.011423	-0.025095	-0.008194	-0.001363	-0.006214	-0.005161
c364	-0.033257	-0.025472	0.008946	-0.005216	-0.009203	-0.028321	-0.008627	0.010887	-0.010911	-0.018919
c365	-0.032668	-0.025946	0.002477	-0.006880	-0.002360	-0.032407	-0.013196	0.010776	-0.010154	-0.016502
c366	-0.029402	-0.020760	0.010012	-0.002952	-0.009180	-0.020696	0.002187	0.029879	-0.023809	-0.014161
c367	-0.031669	-0.024974	0.003548	-0.005191	-0.001441	-0.028699	-0.009034	0.007290	-0.008249	-0.015396
c368	-0.028666	-0.021194	0.006188	-0.002234	-0.005497	-0.019393	-0.000700	0.019766	-0.021191	-0.009649
c369	-0.029659	-0.022862	0.004339	-0.000687	-0.003965	-0.022685	-0.009065	0.011719	-0.012785	-0.005672
c370	-0.031830	-0.025663	-0.004646	-0.007851	0.006415	-0.027810	-0.011576	0.010862	-0.011399	-0.013513
c371	-0.032914	-0.026048	-0.000551	-0.007852	0.002461	-0.027303	-0.006551	0.010293	-0.014154	-0.014574
c372	-0.031321	-0.025214	-0.003736	-0.006155	0.006827	-0.028322	-0.009560	0.008931	-0.012480	-0.013271
c373	-0.022070	-0.008643	-0.006314	-0.011850	-0.013527	-0.011737	0.007080	0.071378	-0.063818	-0.009559
c374	-0.031524	-0.025946	-0.009620	-0.006127	0.014078	-0.028255	-0.014075	0.005946	-0.017042	-0.008989
c375	-0.029976	-0.024370	-0.010779	-0.001777	0.017324	-0.017928	-0.004716	0.002706	-0.015088	0.008274
c376	-0.029734	-0.024133	-0.015700	-0.005976	0.018564	-0.013967	-0.006555	0.009446	-0.016006	-0.007180
c377	-0.029146	-0.024000	-0.013608	-0.009708	0.018855	-0.018414	-0.006472	0.002793	-0.009533	-0.009091
c378	-0.030805	-0.024925	-0.014124	-0.006041	0.017411	-0.016834	-0.006520	0.011950	-0.013509	-0.005801
c379	-0.021743	-0.004591	-0.026385	-0.016807	-0.022587	-0.005572	0.008777	0.079440	-0.069738	-0.009771
c380	-0.023164	0.030114	-0.030564	-0.005546	-0.043982	-0.020977	0.039572	0.040772	-0.041872	0.019970
c381	-0.022168	-0.003385	-0.035652	-0.017030	-0.019811	0.002374	0.031939	0.074596	-0.045582	-0.000545
c382	-0.022113	-0.009834	-0.025600	-0.022368	-0.009131	-0.002776	0.020022	0.059843	-0.055666	-0.020129
c383	-0.031602	-0.025600	-0.010624	-0.010818	0.012181	-0.024784	-0.009468	0.012672	-0.018224	-0.010627
c384	-0.020156	0.013002	-0.032440	-0.014132	-0.029853	-0.007244	0.050289	0.066324	-0.046680	0.011714
c385	-0.026099	0.041433	-0.027580	0.003924	-0.037921	-0.032077	0.030609	0.000076	-0.013285	0.010408
c386	-0.027846	-0.022682	-0.020282	-0.010926	0.025734	-0.012759	0.002897	0.011874	-0.016973	-0.018161
c387	-0.031152	-0.025850	-0.027830	-0.006568	0.036947	-0.005564	-0.000867	0.001734	-0.008787	-0.004175
c388	-0.028766	-0.023587	-0.027501	-0.010403	0.030463	-0.004799	-0.002696	0.009482	-0.012697	-0.010905
c389	-0.021757	-0.008527	-0.048289	-0.003681	-0.004237	0.025791	0.037276	0.060084	-0.038145	-0.019481
c390	-0.023775	-0.017137	-0.039237	-0.000828	0.036070	0.026811	0.036397	0.008380	-0.010100	-0.004170
c391	-0.023591	-0.017163	-0.040900	0.003072	0.036787	0.025552	0.028650	0.016381	-0.010823	-0.003399
c392	-0.023738	-0.017744	-0.041685	-0.000303	0.035306	0.025411	0.019175	0.017131	-0.005858	-0.009250
c393	-0.031923	-0.026732	-0.025196	-0.009775	0.033622	-0.011909	-0.007265	0.000615	-0.008316	-0.010901
c394	-0.024821	-0.017163	-0.038539	-0.005904	0.019151	0.013606	0.018308	0.042407	-0.023660	-0.011898
c395	-0.019615	0.018119	-0.047149	0.005700	-0.057143	0.005352	0.059913	0.032801	-0.021433	-0.011841
c396	-0.019127	0.000219	-0.050170	-0.000499	-0.024994	0.027092	0.054456	0.053307	-0.017086	-0.024243
c397	-0.030154	-0.025036	-0.027130	-0.007493	0.034768	-0.009138	-0.005136	0.008808	-0.007957	-0.009255
c398	-0.028747	-0.023367	-0.037857	-0.009666	0.040504	0.010703	0.003585	0.007314	-0.006153	-0.009739
c399	-0.028013	-0.022329	-0.034764	-0.013314	0.034528	0.004741	0.010094	0.017331	-0.015542	-0.024378
c400	-0.031132	-0.025812	-0.032842	-0.006945	0.039261	0.003092	-0.004008	-0.001643	-0.006224	-0.004101
c401	-0.029267	-0.023676	-0.039788	-0.006523	0.042995	0.014073	0.005893	0.006449	-0.008084	-0.008787
c402	-0.022366	-0.010551	-0.059748	0.004440	0.010821	0.054688	0.052592	0.036223	-0.003521	-0.025461
c403	-0.020558	-0.005864	-0.064907	0.021930	0.000876	0.072813	0.073053	0.015912	0.021307	-0.021900
c404	-0.022535	-0.014931	-0.055568	0.020088	0.049572	0.061223	0.053085	-0.004769	0.020052	-0.001125
c405	-0.031388	-0.023960	0.018023	0.006700	-0.007760	-0.018685	0.004276	-0.033505	0.006126	-0.030388
c406	-0.032548	-0.025554	0.013324	0.003300	-0.004023	-0.026706	-0.002723	-0.027045	0.001925	-0.035959
c407	-0.024427	0.006393	0.034926	0.000311	-0.001579	0.032640	0.005652	0.031560	-0.008771	-0.074987
c408	-0.027399	0.041498	0.009335	-0.008548	0.024054	-0.000961	-0.011726	0.017605	-0.015919	-0.032620
c409	-0.027493	-0.014721	0.032135	0.006222	-0.021303	0.001729	0.010603	0.009331	-0.005739	-0.067136
c410	-0.033272	-0.026127	0.008914	-0.000690	-0.003145	-0.033098	-0.010897	-0.003449	-0.008680	-0.045237
c411	-0.032251	-0.021783	0.027250	0.005919	-0.019420	-0.012840	0.004108	-0.003637	-0.004086	-0.050399
c412	-0.026519	-0.004466	0.036852	0.004167	-0.014222	0.018914	0.007381	0.032280	-0.005731	-0.072947
c413	-0.033484	-0.025851	0.014562	0.002379	-0.008898	-0.028028	-0.008429	-0.012908	-0.000889	-0.040554
c414	-0.032851	-0.025775	0.009434	-0.003840	-0.004952	-0.033724	-0.009772	-0.003646	-0.005086	-0.055620
c415	-0.033115	-0.025877	0.010364	-0.002911	-0.004617	-0.032493	-0.007668	-0.004677	-0.004263	-0.053677
c416	-0.024167	0.032038	0.009677	-0.011498	0.015753	-0.000437	-0.003973	0.039901	-0.030698	-0.042038
c417	-0.026211	0.039523	0.002525	-0.012427	0.012375	-0.013515	-0.003576	0.024373	-0.025493	-0.019532
c418	-0.027347	0.043662	-0.001684	-0.011848	0.008298	-0.018668	-0.006234	0.008704	-0.021134	-0.011735
c419	-0.023859	0.014458	0.022211	-0.005725	0.005115	0.010456	0.003960	0.051393	-0.022723	-0.065372
c420	-0.033142	-0.025341	0.012471	-0.000132	-0.006854	-0.026305	-0.006783	-0.004994	-0.004658	-0.048437
c421	-0.029931	-0.020230	0.020909	-0.000634	-0.014660	-0.016208	0.003232	0.009140	-0.006419	-0.064788
c422	-0.023757	-0.003420	0.019179	-0.005921	-0.008960	-0.003098	0.007062	0.054325	-0.040959	-0.078746
c423	-0.024640	-0.012010	0.022259	-0.002031	-0.016361	-0.006605	0.006337	0.030438	-0.021512	-0.080284
c424	-0.031693	-0.024081	0.012292	-0.000033	-0.005212	-0.027309	-0.001673	-0.002666	-0.008951	-0.053132
c425	-0.032811	-0.025681	0.007675	-0.003155	0.000102	-0.027737	-0.003877	-0.008132	-0.006493	-0.052047
c426	-0.023979	-0.014854	0.014409	-0.005343	-0.010808	-0.012248	0.005947	0.018320	-0.015121	-0.083683
c427	-0.024915	0.036928	0.002056	-0.011753	0.011645	-0.011366	-0.000476	0.020917	-0.026366	-0.027510
c428	-0.027349	0.044429	-0.006702	-0.007987	0.001267	-0.027197	-0.000257	0.003947	-0.019192	-0.015540
c429	-0.023675	0.032839	0.003827	-0.007109	0.011923	-0.009044	0.002398	0.029227	-0.029111	-0.047514
c430	-0.027340	-0.018953	0.010147	-0.003041	-0.004801	-0.018807	0.004699	0.014897	-0.021596	-0.068225
c431	-0.030364	-0.023607	0.008768	0.001736	0.000372	-0.024957	-0.001625	-0.010820	-0.008775	-0.045319
c432	-0.021579	0.023416	0.002252	-0.015484	0.001508	-0.002644	0.010603	0.043723	-0.046653	-0.049475
c433	-0.023020	-0.007323	0.018027	-0.004794	-0.005460	0.000034	0.018134	0.026914	-0.025655	-0.082406
c434	-0.027460	-0.020067	-0.001829	-0.007123	0.004882	-0.021831	0.004071	0.023450	-0.022054	-0.067104
c435	-0.030934	-0.025334	-0.005935	-0.005215	0.013722	-0.028157	-0.012020	-0.001371	-0.008842	-0.050635
c436	-0.032577	-0.026430	-0.005714	-0.007322	0.013232	-0.028512	-0.009784	0.001659	-0.014344	-0.053266
c437	-0.032101	-0.026214	-0.004700	-0.005676	0.012550	-0.029230	-0.012974	-0.002305	-0.009647	-0.048680
c438	-0.031563	-0.025681	-0.005565	-0.005884	0.014388	-0.027844	-0.008577	-0.000824	-0.013119	-0.050901
c439	-0.026894	-0.018886	-0.010503	-0.016481	0.002070	-0.013116	0.005265	0.029645	-0.037713	-0.080967
c440	-0.030911	-0.024735	-0.005031	-0.008900	0.012202	-0.024777	-0.004081	0.003116	-0.011377	-0.057065
c441	-0.031068	-0.025414	-0.008413	-0.012067	0.015572	-0.029675	-0.007716	0.004723	-0.007002	-0.058506
c442	-0.029528	-0.023373	-0.010526	-0.010307	0.015152	-0.026108	-0.003168	0.018528	-0.019964	-0.064079
c443	-0.031573	-0.025898	-0.011631	-0.009578	0.020134	-0.024712	-0.007076	0.001056	-0.012662	-0.053842
c444	-0.029984	-0.024642	-0.015148	-0.009818	0.021541	-0.019156	-0.008720	0.001031	-0.013659	-0.057168
c445	-0.030505	-0.025001	-0.015077	-0.010180	0.020982	-0.022113	-0.009426	0.004919	-0.017205	-0.056753
c446	-0.029092	-0.023416	-0.016833	-0.010200	0.019616	-0.014536	-0.008310	0.005696	-0.019869	-0.060723
c447	-0.028367	-0.022584	-0.014003	-0.007754	0.020600	-0.014813	0.000573	0.003327	-0.017739	-0.054896
c448	-0.030780	-0.025559	-0.015430	-0.006128	0.029423	-0.021289	-0.001861	-0.003852	-0.009268	-0.047801
c449	-0.028863	-0.023775	-0.019650	-0.008988	0.027545	-0.015279	-0.006472	0.000664	-0.017400	-0.057716
c450	-0.030868	-0.025589	-0.015411	-0.010212	0.026211	-0.020959	-0.004569	-0.004416	-0.016179	-0.056813
c451	-0.028858	-0.023724	-0.021807	-0.008982	0.032038	-0.012094	-0.000490	0.001732	-0.012970	-0.057200
c452	-0.027412	-0.021750	-0.028150	-0.003770	0.034847	-0.002448	0.008092	0.008857	-0.016275	-0.054655
c453	-0.025106	-0.018548	-0.031185	-0.011716	0.027679	0.003473	0.013905	0.018848	-0.027428	-0.072085
c454	-0.025086	-0.017232	-0.033069	-0.019625	0.020583	0.004498	0.019955	0.031411	-0.030421	-0.078304
c455	-0.027035	-0.021307	-0.029659	-0.012780	0.032925	-0.003375	0.008344	0.014049	-0.019262	-0.068590
c456	-0.028063	-0.022752	-0.024163	-0.005674	0.034523	-0.007969	0.006323	0.004506	-0.009549	-0.052099
c457	-0.028149	-0.022497	-0.024886	-0.011912	0.029502	-0.010661	0.002592	0.015976	-0.020336	-0.065568
c458	-0.021522	0.033056	-0.024350	0.010973	-0.021896	-0.028297	0.044430	-0.013024	0.001096	-0.048934
c459	-0.019595	0.022989	-0.034060	0.012208	-0.028758	-0.010736	0.065579	0.008488	-0.015070	-0.065924
c460	-0.029313	-0.024554	-0.020433	-0.000987	0.039556	-0.008388	0.006419	-0.021996	-0.002554	-0.037019
c461	-0.017950	0.016336	-0.036942	0.006327	-0.027855	-0.004086	0.070968	0.015428	-0.018215	-0.070225
c462	-0.026706	0.044450	-0.023167	0.004631	-0.026901	-0.042006	0.025214	-0.019751	-0.001076	-0.022360
c463	-0.023527	0.037580	-0.023075	0.007032	-0.023079	-0.034287	0.036552	-0.012459	-0.006556	-0.034739
c464	-0.022938	-0.018266	-0.017885	-0.001124	0.035575	-0.009683	0.020893	-0.008404	-0.011789	-0.063828
c465	-0.025289	0.041155	-0.025508	0.005646	-0.030479	-0.038781	0.034526	-0.015200	-0.006274	-0.024716
c466	-0.023358	0.033363	-0.031182	0.003110	-0.038755	-0.026524	0.049703	0.011679	-0.024753	-0.033281
c467	-0.028061	-0.022933	-0.030258	-0.008549	0.041514	0.000115	0.009622	-0.003001	-0.009130	-0.055817
c468	-0.028182	-0.022866	-0.030871	-0.011970	0.040481	0.004079	0.013564	-0.006446	-0.012873	-0.059320
c469	-0.030369	-0.025333	-0.025978	-0.006380	0.041395	-0.008509	0.003931	-0.006734	-0.006648	-0.044851
c470	-0.025535	0.041817	-0.027130	0.009809	-0.032240	-0.040982	0.036648	-0.018687	-0.000419	-0.027399
